numEurope	CIS	codeEurope	fullNumber	numSPC	date	year	url	fileName
1178	61342424	EU/1/17/1178	20200131146843	146843	2020-01-31	2020	http://ec.europa.eu/health/documents/community-register/2020/20200131146843/anx_146843_fr.pdf	anx_146843_fr.pdf
1182	62778588	EU/1/17/1182	20200625148541	148541	2020-06-25	2020	http://ec.europa.eu/health/documents/community-register/2020/20200625148541/anx_148541_fr.pdf	anx_148541_fr.pdf
1185	68929381	EU/1/17/1185	20201009149343	149343	2020-10-09	2020	http://ec.europa.eu/health/documents/community-register/2020/20201009149343/anx_149343_fr.pdf	anx_149343_fr.pdf
1185	64018979	EU/1/17/1185	20201009149343	149343	2020-10-09	2020	http://ec.europa.eu/health/documents/community-register/2020/20201009149343/anx_149343_fr.pdf	anx_149343_fr.pdf
1186	67044107	EU/1/17/1186	20200825148754	148754	2020-08-25	2020	http://ec.europa.eu/health/documents/community-register/2020/20200825148754/anx_148754_fr.pdf	anx_148754_fr.pdf
1186	69890458	EU/1/17/1186	20200825148754	148754	2020-08-25	2020	http://ec.europa.eu/health/documents/community-register/2020/20200825148754/anx_148754_fr.pdf	anx_148754_fr.pdf
1188	65599882	EU/1/17/1188	20210114150518	150518	2021-01-14	2021	http://ec.europa.eu/health/documents/community-register/2021/20210114150518/anx_150518_fr.pdf	anx_150518_fr.pdf
1189	60027685	EU/1/17/1189	20200403147366	147366	2020-04-03	2020	http://ec.europa.eu/health/documents/community-register/2020/20200403147366/anx_147366_fr.pdf	anx_147366_fr.pdf
1190	60549911	EU/1/17/1190	20200204147175	147175	2020-02-04	2020	http://ec.europa.eu/health/documents/community-register/2020/20200204147175/anx_147175_fr.pdf	anx_147175_fr.pdf
1190	62233577	EU/1/17/1190	20200204147175	147175	2020-02-04	2020	http://ec.europa.eu/health/documents/community-register/2020/20200204147175/anx_147175_fr.pdf	anx_147175_fr.pdf
1191	68429472	EU/1/17/1191	20200609148343	148343	2020-06-09	2020	http://ec.europa.eu/health/documents/community-register/2020/20200609148343/anx_148343_fr.pdf	anx_148343_fr.pdf
1194	61532847	EU/1/17/1194	20201125150043	150043	2020-11-25	2020	http://ec.europa.eu/health/documents/community-register/2020/20201125150043/anx_150043_fr.pdf	anx_150043_fr.pdf
1194	68106558	EU/1/17/1194	20201125150043	150043	2020-11-25	2020	http://ec.europa.eu/health/documents/community-register/2020/20201125150043/anx_150043_fr.pdf	anx_150043_fr.pdf
1195	61382671	EU/1/17/1195	20200930149331	149331	2020-09-30	2020	http://ec.europa.eu/health/documents/community-register/2020/20200930149331/anx_149331_fr.pdf	anx_149331_fr.pdf
1195	64784134	EU/1/17/1195	20200930149331	149331	2020-09-30	2020	http://ec.europa.eu/health/documents/community-register/2020/20200930149331/anx_149331_fr.pdf	anx_149331_fr.pdf
1195	67270711	EU/1/17/1195	20200930149331	149331	2020-09-30	2020	http://ec.europa.eu/health/documents/community-register/2020/20200930149331/anx_149331_fr.pdf	anx_149331_fr.pdf
1196	69240179	EU/1/17/1196	20201119149546	149546	2020-11-19	2020	http://ec.europa.eu/health/documents/community-register/2020/20201119149546/anx_149546_fr.pdf	anx_149546_fr.pdf
1196	63820638	EU/1/17/1196	20201119149546	149546	2020-11-19	2020	http://ec.europa.eu/health/documents/community-register/2020/20201119149546/anx_149546_fr.pdf	anx_149546_fr.pdf
1196	61709735	EU/1/17/1196	20201119149546	149546	2020-11-19	2020	http://ec.europa.eu/health/documents/community-register/2020/20201119149546/anx_149546_fr.pdf	anx_149546_fr.pdf
1196	64326560	EU/1/17/1196	20201119149546	149546	2020-11-19	2020	http://ec.europa.eu/health/documents/community-register/2020/20201119149546/anx_149546_fr.pdf	anx_149546_fr.pdf
1199	66671295	EU/1/17/1199	20201009149339	149339	2020-10-09	2020	http://ec.europa.eu/health/documents/community-register/2020/20201009149339/anx_149339_fr.pdf	anx_149339_fr.pdf
1200	61847017	EU/1/17/1200	20200723148833	148833	2020-07-23	2020	http://ec.europa.eu/health/documents/community-register/2020/20200723148833/anx_148833_fr.pdf	anx_148833_fr.pdf
1202	69083564	EU/1/17/1202	20200204147216	147216	2020-02-04	2020	http://ec.europa.eu/health/documents/community-register/2020/20200204147216/anx_147216_fr.pdf	anx_147216_fr.pdf
1208	66710887	EU/1/17/1208	20210407151230	151230	2021-04-07	2021	http://ec.europa.eu/health/documents/community-register/2021/20210407151230/anx_151230_fr.pdf	anx_151230_fr.pdf
1210	65999410	EU/1/17/1210	20200423148025	148025	2020-04-23	2020	http://ec.europa.eu/health/documents/community-register/2020/20200423148025/anx_148025_fr.pdf	anx_148025_fr.pdf
1211	60110896	EU/1/17/1211	20200211147265	147265	2020-02-11	2020	http://ec.europa.eu/health/documents/community-register/2020/20200211147265/anx_147265_fr.pdf	anx_147265_fr.pdf
1211	69644015	EU/1/17/1211	20200211147265	147265	2020-02-11	2020	http://ec.europa.eu/health/documents/community-register/2020/20200211147265/anx_147265_fr.pdf	anx_147265_fr.pdf
1212	65820786	EU/1/17/1212	20201209150208	150208	2020-12-09	2020	http://ec.europa.eu/health/documents/community-register/2020/20201209150208/anx_150208_fr.pdf	anx_150208_fr.pdf
1213	63052124	EU/1/17/1213	20200303147380	147380	2020-03-03	2020	http://ec.europa.eu/health/documents/community-register/2020/20200303147380/anx_147380_fr.pdf	anx_147380_fr.pdf
1214	60199966	EU/1/17/1214	20210121150475	150475	2021-01-21	2021	http://ec.europa.eu/health/documents/community-register/2021/20210121150475/anx_150475_fr.pdf	anx_150475_fr.pdf
1216	69567729	EU/1/17/1216	20210122150627	150627	2021-01-22	2021	http://ec.europa.eu/health/documents/community-register/2021/20210122150627/anx_150627_fr.pdf	anx_150627_fr.pdf
1216	61192750	EU/1/17/1216	20210122150627	150627	2021-01-22	2021	http://ec.europa.eu/health/documents/community-register/2021/20210122150627/anx_150627_fr.pdf	anx_150627_fr.pdf
1217	63259799	EU/1/17/1217	20200428147826	147826	2020-04-28	2020	http://ec.europa.eu/health/documents/community-register/2020/20200428147826/anx_147826_fr.pdf	anx_147826_fr.pdf
1217	64487446	EU/1/17/1217	20200428147826	147826	2020-04-28	2020	http://ec.europa.eu/health/documents/community-register/2020/20200428147826/anx_147826_fr.pdf	anx_147826_fr.pdf
1217	60513598	EU/1/17/1217	20200428147826	147826	2020-04-28	2020	http://ec.europa.eu/health/documents/community-register/2020/20200428147826/anx_147826_fr.pdf	anx_147826_fr.pdf
1218	67868413	EU/1/17/1218	20210122150553	150553	2021-01-22	2021	http://ec.europa.eu/health/documents/community-register/2021/20210122150553/anx_150553_fr.pdf	anx_150553_fr.pdf
1219	66421434	EU/1/17/1219	20210331151312	151312	2021-03-31	2021	http://ec.europa.eu/health/documents/community-register/2021/20210331151312/anx_151312_fr.pdf	anx_151312_fr.pdf
1220	64422886	EU/1/17/1220	20210331151216	151216	2021-03-31	2021	http://ec.europa.eu/health/documents/community-register/2021/20210331151216/anx_151216_fr.pdf	anx_151216_fr.pdf
1220	60345905	EU/1/17/1220	20210331151216	151216	2021-03-31	2021	http://ec.europa.eu/health/documents/community-register/2021/20210331151216/anx_151216_fr.pdf	anx_151216_fr.pdf
1221	68343525	EU/1/17/1221	20201019149429	149429	2020-10-19	2020	http://ec.europa.eu/health/documents/community-register/2020/20201019149429/anx_149429_fr.pdf	anx_149429_fr.pdf
1222	62474215	EU/1/17/1222	20201118149893	149893	2020-11-18	2020	http://ec.europa.eu/health/documents/community-register/2020/20201118149893/anx_149893_fr.pdf	anx_149893_fr.pdf
1223	61932485	EU/1/17/1223	20191104146365	146365	2019-11-04	2019	http://ec.europa.eu/health/documents/community-register/2019/20191104146365/anx_146365_fr.pdf	anx_146365_fr.pdf
1226	60823764	EU/1/17/1226	20210121151664	151664	2021-01-21	2021	http://ec.europa.eu/health/documents/community-register/2021/20210121151664/anx_151664_fr.pdf	anx_151664_fr.pdf
1227	65228610	EU/1/17/1227	20170918138660	138660	2017-09-18	2017	http://ec.europa.eu/health/documents/community-register/2017/20170918138660/anx_138660_fr.pdf	anx_138660_fr.pdf
1227	60313672	EU/1/17/1227	20170918138660	138660	2017-09-18	2017	http://ec.europa.eu/health/documents/community-register/2017/20170918138660/anx_138660_fr.pdf	anx_138660_fr.pdf
1229	64627916	EU/1/17/1229	20210111150156	150156	2021-01-11	2021	http://ec.europa.eu/health/documents/community-register/2021/20210111150156/anx_150156_fr.pdf	anx_150156_fr.pdf
1229	64039311	EU/1/17/1229	20210111150156	150156	2021-01-11	2021	http://ec.europa.eu/health/documents/community-register/2021/20210111150156/anx_150156_fr.pdf	anx_150156_fr.pdf
1229	66004227	EU/1/17/1229	20210111150156	150156	2021-01-11	2021	http://ec.europa.eu/health/documents/community-register/2021/20210111150156/anx_150156_fr.pdf	anx_150156_fr.pdf
1229	64423080	EU/1/17/1229	20210111150156	150156	2021-01-11	2021	http://ec.europa.eu/health/documents/community-register/2021/20210111150156/anx_150156_fr.pdf	anx_150156_fr.pdf
1231	66127361	EU/1/17/1231	20210111150165	150165	2021-01-11	2021	http://ec.europa.eu/health/documents/community-register/2021/20210111150165/anx_150165_fr.pdf	anx_150165_fr.pdf
1232	61255179	EU/1/17/1232	20190429148275	148275	2019-04-29	2019	http://ec.europa.eu/health/documents/community-register/2019/20190429148275/anx_148275_fr.pdf	anx_148275_fr.pdf
1234	67296108	EU/1/17/1234	20201120149811	149811	2020-11-20	2020	http://ec.europa.eu/health/documents/community-register/2020/20201120149811/anx_149811_fr.pdf	anx_149811_fr.pdf
1234	68372441	EU/1/17/1234	20201120149811	149811	2020-11-20	2020	http://ec.europa.eu/health/documents/community-register/2020/20201120149811/anx_149811_fr.pdf	anx_149811_fr.pdf
1235	67707919	EU/1/17/1235	20201027151323	151323	2020-10-27	2020	http://ec.europa.eu/health/documents/community-register/2020/20201027151323/anx_151323_fr.pdf	anx_151323_fr.pdf
1236	63047629	EU/1/17/1236	20200221147413	147413	2020-02-21	2020	http://ec.europa.eu/health/documents/community-register/2020/20200221147413/anx_147413_fr.pdf	anx_147413_fr.pdf
1237	67180242	EU/1/17/1237	20200109146955	146955	2020-01-09	2020	http://ec.europa.eu/health/documents/community-register/2020/20200109146955/anx_146955_fr.pdf	anx_146955_fr.pdf
1241	62787822	EU/1/17/1241	20190725145322	145322	2019-07-25	2019	http://ec.europa.eu/health/documents/community-register/2019/20190725145322/anx_145322_fr.pdf	anx_145322_fr.pdf
1241	64346029	EU/1/17/1241	20190725145322	145322	2019-07-25	2019	http://ec.europa.eu/health/documents/community-register/2019/20190725145322/anx_145322_fr.pdf	anx_145322_fr.pdf
1242	61578339	EU/1/17/1242	20191114146545	146545	2019-11-14	2019	http://ec.europa.eu/health/documents/community-register/2019/20191114146545/anx_146545_fr.pdf	anx_146545_fr.pdf
1245	64591854	EU/1/17/1245	20200703148497	148497	2020-07-03	2020	http://ec.europa.eu/health/documents/community-register/2020/20200703148497/anx_148497_fr.pdf	anx_148497_fr.pdf
1245	62944394	EU/1/17/1245	20200703148497	148497	2020-07-03	2020	http://ec.europa.eu/health/documents/community-register/2020/20200703148497/anx_148497_fr.pdf	anx_148497_fr.pdf
1245	67601314	EU/1/17/1245	20200703148497	148497	2020-07-03	2020	http://ec.europa.eu/health/documents/community-register/2020/20200703148497/anx_148497_fr.pdf	anx_148497_fr.pdf
1245	67334530	EU/1/17/1245	20200703148497	148497	2020-07-03	2020	http://ec.europa.eu/health/documents/community-register/2020/20200703148497/anx_148497_fr.pdf	anx_148497_fr.pdf
1246	61409314	EU/1/17/1246	20200915149089	149089	2020-09-15	2020	http://ec.europa.eu/health/documents/community-register/2020/20200915149089/anx_149089_fr.pdf	anx_149089_fr.pdf
1247	61598943	EU/1/17/1247	20190325144330	144330	2019-03-25	2019	http://ec.europa.eu/health/documents/community-register/2019/20190325144330/anx_144330_fr.pdf	anx_144330_fr.pdf
1249	69531462	EU/1/17/1249	20201217150203	150203	2020-12-17	2020	http://ec.europa.eu/health/documents/community-register/2020/20201217150203/anx_150203_fr.pdf	anx_150203_fr.pdf
1249	68205182	EU/1/17/1249	20201217150203	150203	2020-12-17	2020	http://ec.europa.eu/health/documents/community-register/2020/20201217150203/anx_150203_fr.pdf	anx_150203_fr.pdf
1250	60261656	EU/1/17/1250	20210304150882	150882	2021-03-04	2021	http://ec.europa.eu/health/documents/community-register/2021/20210304150882/anx_150882_fr.pdf	anx_150882_fr.pdf
1250	69586252	EU/1/17/1250	20210304150882	150882	2021-03-04	2021	http://ec.europa.eu/health/documents/community-register/2021/20210304150882/anx_150882_fr.pdf	anx_150882_fr.pdf
1250	60980609	EU/1/17/1250	20210304150882	150882	2021-03-04	2021	http://ec.europa.eu/health/documents/community-register/2021/20210304150882/anx_150882_fr.pdf	anx_150882_fr.pdf
1251	61400703	EU/1/17/1251	20210322150934	150934	2021-03-22	2021	http://ec.europa.eu/health/documents/community-register/2021/20210322150934/anx_150934_fr.pdf	anx_150934_fr.pdf
1251	63210923	EU/1/17/1251	20210322150934	150934	2021-03-22	2021	http://ec.europa.eu/health/documents/community-register/2021/20210322150934/anx_150934_fr.pdf	anx_150934_fr.pdf
1251	65766192	EU/1/17/1251	20210322150934	150934	2021-03-22	2021	http://ec.europa.eu/health/documents/community-register/2021/20210322150934/anx_150934_fr.pdf	anx_150934_fr.pdf
1252	63562134	EU/1/17/1252	20200206147209	147209	2020-02-06	2020	http://ec.europa.eu/health/documents/community-register/2020/20200206147209/anx_147209_fr.pdf	anx_147209_fr.pdf
1252	63094493	EU/1/17/1252	20200206147209	147209	2020-02-06	2020	http://ec.europa.eu/health/documents/community-register/2020/20200206147209/anx_147209_fr.pdf	anx_147209_fr.pdf
1253	69289895	EU/1/17/1253	20210322151333	151333	2021-03-22	2021	http://ec.europa.eu/health/documents/community-register/2021/20210322151333/anx_151333_fr.pdf	anx_151333_fr.pdf
1255	60073960	EU/1/17/1255	20200401147741	147741	2020-04-01	2020	http://ec.europa.eu/health/documents/community-register/2020/20200401147741/anx_147741_fr.pdf	anx_147741_fr.pdf
1256	68554636	EU/1/17/1256	20180215139842	139842	2018-02-15	2018	http://ec.europa.eu/health/documents/community-register/2018/20180215139842/anx_139842_fr.pdf	anx_139842_fr.pdf
1257	68153262	EU/1/17/1257	20200915149109	149109	2020-09-15	2020	http://ec.europa.eu/health/documents/community-register/2020/20200915149109/anx_149109_fr.pdf	anx_149109_fr.pdf
1257	62425937	EU/1/17/1257	20200915149109	149109	2020-09-15	2020	http://ec.europa.eu/health/documents/community-register/2020/20200915149109/anx_149109_fr.pdf	anx_149109_fr.pdf
1258	61080146	EU/1/17/1258	20191004146074	146074	2019-10-04	2019	http://ec.europa.eu/health/documents/community-register/2019/20191004146074/anx_146074_fr.pdf	anx_146074_fr.pdf
1261	60511177	EU/1/17/1261	20200327147657	147657	2020-03-27	2020	http://ec.europa.eu/health/documents/community-register/2020/20200327147657/anx_147657_fr.pdf	anx_147657_fr.pdf
1262	66071126	EU/1/17/1262	20210111151155	151155	2021-01-11	2021	http://ec.europa.eu/health/documents/community-register/2021/20210111151155/anx_151155_fr.pdf	anx_151155_fr.pdf
1262	67649597	EU/1/17/1262	20210111151155	151155	2021-01-11	2021	http://ec.europa.eu/health/documents/community-register/2021/20210111151155/anx_151155_fr.pdf	anx_151155_fr.pdf
1262	60215018	EU/1/17/1262	20210111151155	151155	2021-01-11	2021	http://ec.europa.eu/health/documents/community-register/2021/20210111151155/anx_151155_fr.pdf	anx_151155_fr.pdf
1263	61004700	EU/1/17/1263	20200602148341	148341	2020-06-02	2020	http://ec.europa.eu/health/documents/community-register/2020/20200602148341/anx_148341_fr.pdf	anx_148341_fr.pdf
1264	60648770	EU/1/18/1264	20200401147675	147675	2020-04-01	2020	http://ec.europa.eu/health/documents/community-register/2020/20200401147675/anx_147675_fr.pdf	anx_147675_fr.pdf
1264	61066196	EU/1/18/1264	20200401147675	147675	2020-04-01	2020	http://ec.europa.eu/health/documents/community-register/2020/20200401147675/anx_147675_fr.pdf	anx_147675_fr.pdf
1264	62626993	EU/1/18/1264	20200401147675	147675	2020-04-01	2020	http://ec.europa.eu/health/documents/community-register/2020/20200401147675/anx_147675_fr.pdf	anx_147675_fr.pdf
1264	66949061	EU/1/18/1264	20200401147675	147675	2020-04-01	2020	http://ec.europa.eu/health/documents/community-register/2020/20200401147675/anx_147675_fr.pdf	anx_147675_fr.pdf
1271	62696479	EU/1/18/1271	20200123147123	147123	2020-01-23	2020	http://ec.europa.eu/health/documents/community-register/2020/20200123147123/anx_147123_fr.pdf	anx_147123_fr.pdf
1271	61529993	EU/1/18/1271	20200123147123	147123	2020-01-23	2020	http://ec.europa.eu/health/documents/community-register/2020/20200123147123/anx_147123_fr.pdf	anx_147123_fr.pdf
1273	68107539	EU/1/18/1273	20200915149204	149204	2020-09-15	2020	http://ec.europa.eu/health/documents/community-register/2020/20200915149204/anx_149204_fr.pdf	anx_149204_fr.pdf
1276	67974594	EU/1/18/1276	20200428147190	147190	2020-04-28	2020	http://ec.europa.eu/health/documents/community-register/2020/20200428147190/anx_147190_fr.pdf	anx_147190_fr.pdf
1276	60446726	EU/1/18/1276	20200428147190	147190	2020-04-28	2020	http://ec.europa.eu/health/documents/community-register/2020/20200428147190/anx_147190_fr.pdf	anx_147190_fr.pdf
1276	69994784	EU/1/18/1276	20200428147190	147190	2020-04-28	2020	http://ec.europa.eu/health/documents/community-register/2020/20200428147190/anx_147190_fr.pdf	anx_147190_fr.pdf
1277	60664059	EU/1/18/1277	20191021146248	146248	2019-10-21	2019	http://ec.europa.eu/health/documents/community-register/2019/20191021146248/anx_146248_fr.pdf	anx_146248_fr.pdf
1278	65104751	EU/1/18/1278	20200603148263	148263	2020-06-03	2020	http://ec.europa.eu/health/documents/community-register/2020/20200603148263/anx_148263_fr.pdf	anx_148263_fr.pdf
1281	61193788	EU/1/18/1281	20201027149673	149673	2020-10-27	2020	http://ec.europa.eu/health/documents/community-register/2020/20201027149673/anx_149673_fr.pdf	anx_149673_fr.pdf
1281	61529324	EU/1/18/1281	20201027149673	149673	2020-10-27	2020	http://ec.europa.eu/health/documents/community-register/2020/20201027149673/anx_149673_fr.pdf	anx_149673_fr.pdf
1282	63504750	EU/1/18/1282	20210204150762	150762	2021-02-04	2021	http://ec.europa.eu/health/documents/community-register/2021/20210204150762/anx_150762_fr.pdf	anx_150762_fr.pdf
1286	66112231	EU/1/18/1286	20210309151528	151528	2021-03-09	2021	http://ec.europa.eu/health/documents/community-register/2021/20210309151528/anx_151528_fr.pdf	anx_151528_fr.pdf
1286	63795537	EU/1/18/1286	20210309151528	151528	2021-03-09	2021	http://ec.europa.eu/health/documents/community-register/2021/20210309151528/anx_151528_fr.pdf	anx_151528_fr.pdf
1289	62844771	EU/1/18/1289	20201118149551	149551	2020-11-18	2020	http://ec.europa.eu/health/documents/community-register/2020/20201118149551/anx_149551_fr.pdf	anx_149551_fr.pdf
1293	64453981	EU/1/18/1293	20200825148784	148784	2020-08-25	2020	http://ec.europa.eu/health/documents/community-register/2020/20200825148784/anx_148784_fr.pdf	anx_148784_fr.pdf
1293	63401330	EU/1/18/1293	20200825148784	148784	2020-08-25	2020	http://ec.europa.eu/health/documents/community-register/2020/20200825148784/anx_148784_fr.pdf	anx_148784_fr.pdf
1295	64461946	EU/1/18/1295	20210122150604	150604	2021-01-22	2021	http://ec.europa.eu/health/documents/community-register/2021/20210122150604/anx_150604_fr.pdf	anx_150604_fr.pdf
1295	65913265	EU/1/18/1295	20210122150604	150604	2021-01-22	2021	http://ec.europa.eu/health/documents/community-register/2021/20210122150604/anx_150604_fr.pdf	anx_150604_fr.pdf
1296	60789511	EU/1/18/1296	20201103149767	149767	2020-11-03	2020	http://ec.europa.eu/health/documents/community-register/2020/20201103149767/anx_149767_fr.pdf	anx_149767_fr.pdf
1297	65647882	EU/1/18/1297	20210304150881	150881	2021-03-04	2021	http://ec.europa.eu/health/documents/community-register/2021/20210304150881/anx_150881_fr.pdf	anx_150881_fr.pdf
1298	65346733	EU/1/18/1298	20210204150753	150753	2021-02-04	2021	http://ec.europa.eu/health/documents/community-register/2021/20210204150753/anx_150753_fr.pdf	anx_150753_fr.pdf
1298	69749137	EU/1/18/1298	20210204150753	150753	2021-02-04	2021	http://ec.europa.eu/health/documents/community-register/2021/20210204150753/anx_150753_fr.pdf	anx_150753_fr.pdf
1299	63887327	EU/1/18/1299	20210310150880	150880	2021-03-10	2021	http://ec.europa.eu/health/documents/community-register/2021/20210310150880/anx_150880_fr.pdf	anx_150880_fr.pdf
1301	61759695	EU/1/18/1301	20200930149377	149377	2020-09-30	2020	http://ec.europa.eu/health/documents/community-register/2020/20200930149377/anx_149377_fr.pdf	anx_149377_fr.pdf
1302	65022418	EU/1/18/1302	20200109147081	147081	2020-01-09	2020	http://ec.europa.eu/health/documents/community-register/2020/20200109147081/anx_147081_fr.pdf	anx_147081_fr.pdf
1302	62674714	EU/1/18/1302	20200109147081	147081	2020-01-09	2020	http://ec.europa.eu/health/documents/community-register/2020/20200109147081/anx_147081_fr.pdf	anx_147081_fr.pdf
1305	64183564	EU/1/18/1305	20200609148284	148284	2020-06-09	2020	http://ec.europa.eu/health/documents/community-register/2020/20200609148284/anx_148284_fr.pdf	anx_148284_fr.pdf
1307	64453084	EU/1/18/1307	20201217150125	150125	2020-12-17	2020	http://ec.europa.eu/health/documents/community-register/2020/20201217150125/anx_150125_fr.pdf	anx_150125_fr.pdf
1307	67160229	EU/1/18/1307	20201217150125	150125	2020-12-17	2020	http://ec.europa.eu/health/documents/community-register/2020/20201217150125/anx_150125_fr.pdf	anx_150125_fr.pdf
1307	67393660	EU/1/18/1307	20201217150125	150125	2020-12-17	2020	http://ec.europa.eu/health/documents/community-register/2020/20201217150125/anx_150125_fr.pdf	anx_150125_fr.pdf
1308	63280448	EU/1/18/1308	20200828149116	149116	2020-08-28	2020	http://ec.europa.eu/health/documents/community-register/2020/20200828149116/anx_149116_fr.pdf	anx_149116_fr.pdf
1310	66508896	EU/1/18/1310	20200612148342	148342	2020-06-12	2020	http://ec.europa.eu/health/documents/community-register/2020/20200612148342/anx_148342_fr.pdf	anx_148342_fr.pdf
1313	61553026	EU/1/18/1313	20210416151637	151637	2021-04-16	2021	http://ec.europa.eu/health/documents/community-register/2021/20210416151637/anx_151637_fr.pdf	anx_151637_fr.pdf
1313	64847677	EU/1/18/1313	20210416151637	151637	2021-04-16	2021	http://ec.europa.eu/health/documents/community-register/2021/20210416151637/anx_151637_fr.pdf	anx_151637_fr.pdf
1314	68671625	EU/1/18/1314	20200602148789	148789	2020-06-02	2020	http://ec.europa.eu/health/documents/community-register/2020/20200602148789/anx_148789_fr.pdf	anx_148789_fr.pdf
1314	60866559	EU/1/18/1314	20200602148789	148789	2020-06-02	2020	http://ec.europa.eu/health/documents/community-register/2020/20200602148789/anx_148789_fr.pdf	anx_148789_fr.pdf
1315	67712453	EU/1/18/1315	20191024146337	146337	2019-10-24	2019	http://ec.europa.eu/health/documents/community-register/2019/20191024146337/anx_146337_fr.pdf	anx_146337_fr.pdf
1317	67298721	EU/1/18/1317	20210226150973	150973	2021-02-26	2021	http://ec.europa.eu/health/documents/community-register/2021/20210226150973/anx_150973_fr.pdf	anx_150973_fr.pdf
1318	64061763	EU/1/18/1318	20200224147297	147297	2020-02-24	2020	http://ec.europa.eu/health/documents/community-register/2020/20200224147297/anx_147297_fr.pdf	anx_147297_fr.pdf
1318	64322882	EU/1/18/1318	20200224147297	147297	2020-02-24	2020	http://ec.europa.eu/health/documents/community-register/2020/20200224147297/anx_147297_fr.pdf	anx_147297_fr.pdf
1319	68311292	EU/1/18/1319	20201214149822	149822	2020-12-14	2020	http://ec.europa.eu/health/documents/community-register/2020/20201214149822/anx_149822_fr.pdf	anx_149822_fr.pdf
1319	63895021	EU/1/18/1319	20201214149822	149822	2020-12-14	2020	http://ec.europa.eu/health/documents/community-register/2020/20201214149822/anx_149822_fr.pdf	anx_149822_fr.pdf
1319	62042376	EU/1/18/1319	20201214149822	149822	2020-12-14	2020	http://ec.europa.eu/health/documents/community-register/2020/20201214149822/anx_149822_fr.pdf	anx_149822_fr.pdf
1320	62111751	EU/1/18/1320	20201120149451	149451	2020-11-20	2020	http://ec.europa.eu/health/documents/community-register/2020/20201120149451/anx_149451_fr.pdf	anx_149451_fr.pdf
1321	65648219	EU/1/18/1321	20180927142142	142142	2018-09-27	2018	http://ec.europa.eu/health/documents/community-register/2018/20180927142142/anx_142142_fr.pdf	anx_142142_fr.pdf
1322	63690956	EU/1/18/1322	20210111150488	150488	2021-01-11	2021	http://ec.europa.eu/health/documents/community-register/2021/20210111150488/anx_150488_fr.pdf	anx_150488_fr.pdf
1323	69596271	EU/1/18/1323	20200504148117	148117	2020-05-04	2020	http://ec.europa.eu/health/documents/community-register/2020/20200504148117/anx_148117_fr.pdf	anx_148117_fr.pdf
1327	63626633	EU/1/18/1327	20201217150202	150202	2020-12-17	2020	http://ec.europa.eu/health/documents/community-register/2020/20201217150202/anx_150202_fr.pdf	anx_150202_fr.pdf
1328	61378153	EU/1/18/1328	20200309147467	147467	2020-03-09	2020	http://ec.europa.eu/health/documents/community-register/2020/20200309147467/anx_147467_fr.pdf	anx_147467_fr.pdf
1329	60457929	EU/1/18/1329	20210309151071	151071	2021-03-09	2021	http://ec.europa.eu/health/documents/community-register/2021/20210309151071/anx_151071_fr.pdf	anx_151071_fr.pdf
1330	69972332	EU/1/18/1330	20210107150511	150511	2021-01-07	2021	http://ec.europa.eu/health/documents/community-register/2021/20210107150511/anx_150511_fr.pdf	anx_150511_fr.pdf
1331	69302990	EU/1/18/1331	20201120149577	149577	2020-11-20	2020	http://ec.europa.eu/health/documents/community-register/2020/20201120149577/anx_149577_fr.pdf	anx_149577_fr.pdf
1332	68914027	EU/1/18/1332	20200408147817	147817	2020-04-08	2020	http://ec.europa.eu/health/documents/community-register/2020/20200408147817/anx_147817_fr.pdf	anx_147817_fr.pdf
1333	64419961	EU/1/18/1333	20200127147164	147164	2020-01-27	2020	http://ec.europa.eu/health/documents/community-register/2020/20200127147164/anx_147164_fr.pdf	anx_147164_fr.pdf
1334	60694593	EU/1/18/1334	20200327147644	147644	2020-03-27	2020	http://ec.europa.eu/health/documents/community-register/2020/20200327147644/anx_147644_fr.pdf	anx_147644_fr.pdf
1335	62292771	EU/1/18/1335	20201019149617	149617	2020-10-19	2020	http://ec.europa.eu/health/documents/community-register/2020/20201019149617/anx_149617_fr.pdf	anx_149617_fr.pdf
1340	61988861	EU/1/18/1340	20210219150982	150982	2021-02-19	2021	http://ec.europa.eu/health/documents/community-register/2021/20210219150982/anx_150982_fr.pdf	anx_150982_fr.pdf
1341	65643371	EU/1/18/1341	20200617148392	148392	2020-06-17	2020	http://ec.europa.eu/health/documents/community-register/2020/20200617148392/anx_148392_fr.pdf	anx_148392_fr.pdf
1341	60990496	EU/1/18/1341	20200617148392	148392	2020-06-17	2020	http://ec.europa.eu/health/documents/community-register/2020/20200617148392/anx_148392_fr.pdf	anx_148392_fr.pdf
1342	60941734	EU/1/18/1342	20200127147155	147155	2020-01-27	2020	http://ec.europa.eu/health/documents/community-register/2020/20200127147155/anx_147155_fr.pdf	anx_147155_fr.pdf
1343	61494492	EU/1/18/1343	20190107143220	143220	2019-01-07	2019	http://ec.europa.eu/health/documents/community-register/2019/20190107143220/anx_143220_fr.pdf	anx_143220_fr.pdf
1343	63239348	EU/1/18/1343	20190107143220	143220	2019-01-07	2019	http://ec.europa.eu/health/documents/community-register/2019/20190107143220/anx_143220_fr.pdf	anx_143220_fr.pdf
1344	64224872	EU/1/18/1344	20201222150323	150323	2020-12-22	2020	http://ec.europa.eu/health/documents/community-register/2020/20201222150323/anx_150323_fr.pdf	anx_150323_fr.pdf
